BODY ORDERED NET LIST - 1  
C1               CAP-111-479-00,DTG 1        GND0                    
                                  123      SMC_MON_BC_PHASE_LOSS_3.3V*
                                  124      SMC_PDU_I2_3.3V         
                                  128      GND0                    
                                  129      ALE_3.3V                
                                  130      SMC_PDU_FREQ_3.3V       
                                  131      SMC_PDU_V2_3.3V         
                                  132      SMC_PDU_V1_3.3V         
                                  133      3P3V                    
                                  134      SMC_PDU_48V_ON_3.3V     
                                  135      SMC_PDU_VAB_3.3V        
                                  136      3P3V                    
                                  137      GND0                    
                                  138      SMC_PDU_VBC_3.3V        
                                  139      SMC_PDU_VAC_3.3V        
                                  140      SMC_PDU_K1_ON_3.3V      
J1               CONN2X5-359-591-10,DTG 1        UNNAMED_6_CONN2X5_I219_Z_1
                                  2        GND0                    
                                  3        TDO                     
                                  4        UNNAMED_6_CONN2X5_I219_Z
                                  5        UNNAMED_6_CONN2X5_I219_Z_3
                                  6        UNNAMED_6_CONN2X5_I219_Z
                                  9        UNNAMED_6_CONN2X5_I219_Z_2
                                  10       GND0                    
K1               BSP123_E6327-752-355-00,DTG 1        SMC_CNTRL_BC_SWITCHED_AC_3.3V*
                                  2        SMC_CNTRL_BC_SWITCHED_AC*
                                  3        GND0                    
                                  4        SMC_CNTRL_BC_SWITCHED_AC*
R1               SRES-654-001-12,DTG 1        SC_P5F                  
                                  2        SMC_CNTRL_BC_SWITCHED_AC*
R2               RES-636-151-00,DTG 1        UNNAMED_6_NC7WZ17_I260_Y_1
                                  2        SMC_SPR2_FAN_IN_MON_3.3V
R3               RES-636-151-00,DTG 1        UNNAMED_6_NC7WZ17_I260_Y
                                  2        SMC_SPR_FAN_IN_MONITOR_3.3V
R4               RES-636-151-00,DTG 1        UNNAMED_6_NC7WZ17_I280_Y_1
                                  2        SMC_SC_FAN_IN_MONITOR_3.3V
R5               RES-636-151-00,DTG 1        UNNAMED_6_NC7WZ17_I280_Y
                                  2        SMC_TH_FAN_IN_MONITOR_3.3V
R6               RES-629-000-00,DTG 1        SMC_SPR2_FAN_IN_MON     
                                  2        SMC_SPR2_FAN_IN_MON_3.3V
R7               RES-629-000-00,DTG 1        SMC_SPR_FAN_IN_MONITOR  
                                  2        SMC_SPR_FAN_IN_MONITOR_3.3V
